274
572
490
474
438
391
629
521
493
299
463
383
334
473
480
406
434
289
365
465
474
505
394
483
480
598
397
403
321
424
353
444
420
355
605
443
326
382
437
361
290
371
450
274
398
380
382
378
406
360
328
493
483
423
409
503
415
432
481
457
529
464
499
505
472
396
293
471
467
501
346
343
323
471
448
431
511
380
453
501
392
380
371
486
447
445
633
494
407
489
399
399
488
517
312
296
332
458
